system_id,dataSource,artUrl,artDate,artTitle,artContent,boardID,commentCount,department,gender,school
285,Dcard,https://www.dcard.tw/f/youtuber/p/241016481,2023-01-15 20:13:39,Fischers,"https://i.imgur.com/OGtRlWj.jpg
最近都在吵射箭事件 今天才從頭開始看 沒想到竟然有請fischers 
我看他們超久的欸 有人跟我一樣喜歡他們嗎",youtuber,42,kaikaiowo,M,kaikai
286,Dcard,https://www.dcard.tw/f/youtuber/p/241023924,2023-01-16 20:16:54,不要吵架，理性討論,"https://i.imgur.com/x7nW74u.jpg

現場的非木曜工作人員出來說話了
簡單講就是連工作人員站在二樓都看不到那個死角當下有人，甚至也不知道有人被射中
就不用說在一樓的諸多參賽選手了

還有參賽選手都是聽從現場指示射擊
並沒有不遵守規則一說


我只覺得...
品子超級雖小

二更
幸好事情發生的時候我都在準備考試沒空看影片跟新聞，考完試後一次補完才沒被帶到風向，運氣不錯

三更
半夜就是現在",youtuber,37,idontcare74,M,保齡球大濕
287,Dcard,https://www.dcard.tw/f/youtuber/p/241023434,2023-01-16 17:32:28,我對愛莉莎莎又愛又恨,"愛的部份是我想成為她
恨的部份是我無法成為她……
那不然退一萬步好了⋯⋯
莎莎醬你願意…成為我的朋友嗎？
看是不是可以去當你助理還什麼的…
莎莎醬我有這個機會嗎？",youtuber,1,glorianotafraid,F,看見莎莎
288,Dcard,https://www.dcard.tw/f/youtuber/p/241028905,2023-01-17 13:37:13,臺灣尋奇的嘉明,"月初吃午餐的時候突然聽到一個很熟悉的聲音
https://sticker-assets.dcard.tw/images/f0616a40-02c1-483a-a5a7-4acfd849b7b5/orig.png
回頭一看！竟然是臺尋的嘉明RRR
平常都有在看三黑（雖然很久沒三人的影片
嘉男牛魯每個月好像都有個一次
很喜歡實驗題材的節目，加上他們自嘲的感覺比較沒有距離
天哪！嘉明坐在我後面欸😍😍😍
由於同行的可能是他的友人..！？（但也蠻正的🥰
由於小女子從來沒有追星或巧遇網紅的經驗
遲遲不敢上前認他🥲
結果我們討論太大聲被嘉明本人聽到
竟然主動跟我們Hi, 於是就有勇氣跟他詢問能不能拍照📷
嘉明：可以可以😌來啊
漂亮友人：我幫你們拍吧！
只能說遇到親民的YouTuber真的很快樂😇
https://i.imgur.com/XWyUhJn.jpg
如果有違規會馬上刪除的！謝謝大家🙌🏻
祝大家期末歐趴&新年快樂
https://sticker-assets.dcard.tw/images/c195b67f-d623-4df8-812e-e5db11424ad9/orig.png",youtuber,0,zola89,F,Zola
289,Dcard,https://www.dcard.tw/f/youtuber/p/241019070,2023-01-16 07:26:35,Ptt風向怎差那麼多,"為啥這裡說家長有問題 ptt 卻說檢討被害人 
事實上就是沒有盡到清場的責任 
就算有廣播
也是要確實做到清償責任
但這裡風向卻說是爸爸愛錢 害小孩
主要是家長故意失聯之類的
到底哪邊才對？",youtuber,35,,M,聖約翰科技大學
290,Dcard,https://www.dcard.tw/f/youtuber/p/241020368,2023-01-16 10:41:31,滿18歲了嗎?,"滿18歲成年了？透過影片簡單介紹，了解18歲成年後有哪些較重要的權利與義務規範，也鼓勵青年朋友開始為邁向財富自由之路做打算。😆😆😆
https://www.youtube.com/channel/UCKm8ZhMa3hjRg3R3awqwOIg",youtuber,0,,F,致理科技大學
291,Dcard,https://www.dcard.tw/f/youtuber/p/241024518,2023-01-17 02:03:34,4%黨 婚外情,真可悲哈 難怪4%,youtuber,0,s12345678,M,郭俊有
292,Dcard,https://www.dcard.tw/f/youtuber/p/241018005,2023-01-16 04:46:56,所以說大家在吵什麼,"其實大部分的事情都是當事者處理好就好
我們其他人不需要評論什麼
但每次的事情大家都想要搓一下雪球
等雪球大到把當事者壓垮了 有人想承擔嗎？
這就是我們要的嗜血生活？ 壓垮一個再換另一個",youtuber,11,,M,國立虎尾科技大學
293,Dcard,https://www.dcard.tw/f/youtuber/p/241016652,2023-01-15 22:30:23,天理難容,"加油 墨鏡哥
https://youtube.com/watch?v=vAPaEihHV6s&feature=share%0A",youtuber,1,xoy320,M,xoy320
294,Dcard,https://www.dcard.tw/f/youtuber/p/241022770,2023-01-16 15:53:44,替代役新訓日記,https://youtu.be/J7Nqg2Sk0rk,youtuber,0,cosmicman,M,Cosmic man
295,Dcard,https://www.dcard.tw/f/youtuber/p/241019164,2023-01-16 07:40:30,風向開始轉了,"只能說這個年頭真的要保存好所有證據，也大致上了解為何百祥想保護受傷人的想法。
https://i.imgur.com/ejCUCCt.png",youtuber,79,,M,大葉大學
296,Dcard,https://www.dcard.tw/f/youtuber/p/241017346,2023-01-16 02:50:56,欸你這週要幹嘛,覺得越來越難看，而且影片介紹的內容越來越制式化，感覺沒有玩樂的感覺⋯好想念崇粉肚的影片，而且最近在看淡水那部 肚子跟崇崇剛好在討論鄉土課程，然後恩就說你們可以不要再我影片閒聊嗎，肚子就說影片不是就是紀錄生活日常嗎，說的很有道理,youtuber,209,,F,僑光科技大學
297,Dcard,https://www.dcard.tw/f/youtuber/p/241019408,2023-01-16 08:15:54,互可的攝影師,"想問一下有沒有人知道少口彥（打不出那個字）的哀居嗎🥹
看影片覺得本人反應好真好好笑 
很想發摟她平常的日常",youtuber,7,acrown,F,匿名
298,Dcard,https://www.dcard.tw/f/youtuber/p/241038018,2023-01-18 18:12:57,艾莉莎莎買房系列四 艾莉莎莎可以說別人裝潢匠氣，我不能評論她的風格嗎？,"剛剛發了以下的文章，底下的酸民留言比我還酸吧？
誰才是真正的酸民，還不曉得勒
說別人裝潢匠氣，想要凸顯自己的品味
我倒覺得是她裝潢預算低欸（確實也是蠻低的）

大家覺得艾莉莎莎的新家是甚麼風格呢？ - Dcard
https://www.dcard.tw/f/youtuber/p/241037536?cid=82dff8b6-70bb-4c26-a617-e8de18474dc5

ps. 這篇熟面孔別再來帶風向喔～",youtuber,1,glorianotafraid,F,看見莎莎
299,Dcard,https://www.dcard.tw/f/youtuber/p/241034378,2023-01-18 09:14:11,豬哥亮在網路復活？,"https://www.youtube.com/@ckl888/featured
真的沒看錯不是看到鬼
是有人透過變臉技術(其實小玉是先驅)將豬哥亮在網路復活了
看他影片還蠻好笑的
可惜觀看量真的很低
快來推廣這好笑的youtuber給阿公阿嬤長輩們訂閱收看
可以藉此孝順長輩喔",youtuber,40,chou220220,M,粥博士
300,Dcard,https://www.dcard.tw/f/youtuber/p/241022959,2023-01-16 16:16:30,墨鏡哥受到YT的對待，幫高調,"https://youtu.be/vAPaEihHV6s

這是第六集，有興趣可以去把1~6集看一看
不能這樣抹滅創作者的努力吧…",youtuber,8,,M,國立成功大學
301,Dcard,https://www.dcard.tw/f/youtuber/p/241012422,2023-01-15 09:31:07,木曜運動會被告網紅公開,"為什麼只有主辦方被公開啊，既然要掀起輿論戰爭，是不是連同受傷同學都必須站出來說明，就只因為網紅是活在光底下，就可以任由那些活在陰暗處的人恣意妄為嗎🤔
https://youtu.be/9994vJo3rB4",youtuber,34,iphonepromax987,M,酷企鵝
302,Dcard,https://www.dcard.tw/f/youtuber/p/241037536,2023-01-18 16:41:58,大家覺得艾莉莎莎的新家是甚麼風格呢？,"https://i.imgur.com/l3Z9UhO.jpg
https://i.imgur.com/bvUPh6t.jpg
https://i.imgur.com/O26M09G.jpg
https://i.imgur.com/1Iweclm.jpg

我怎麼看都是日式簡約風啊（一個簡約到不行）
但她一直說是什麼歐洲法國小巴黎風……
（是這樣聽起來感覺比較厲害嗎？）
有室內設計師要出來說明一下這是什麼風嗎？

ps. 我在網路上找到的法式風是長這樣喔～
https://i.imgur.com/OiaCzn5.jpg
https://i.imgur.com/WCsNCca.jpg
https://i.imgur.com/hr43rbD.jpg",youtuber,6,glorianotafraid,F,看見莎莎
303,Dcard,https://www.dcard.tw/f/youtuber/p/241041667,2023-01-19 09:48:35,蝦皮廣告怎麼敢炎上 炎上女王莎莎,"https://i.imgur.com/fmqjlz9.jpg

雖然不知是不是FB的產品目錄廣告自己用大數據抓的產品來曝光廣告",youtuber,2,zensin,M,傑娣
304,Dcard,https://www.dcard.tw/f/youtuber/p/241053638,2023-01-21 07:14:20,原來反骨雙胞胎的姊姊談戀愛了！,"如圖，滑抖音看到這個影片然後去看了一下ig才發現原來雙胞胎姊姊談戀愛了 原本以為只是好閨蜜！祝福他們幸福～
https://i.imgur.com/bNTvVwp.jpg
https://i.imgur.com/A1IYwl7.jpg",youtuber,1,,F,長榮大學
305,Dcard,https://www.dcard.tw/f/youtuber/p/241044726,2023-01-19 17:12:01,國動認證阿夸會抽菸,"https://i.imgur.com/RimqrQl.jpg
死忠幫跟夸寶幫打起來誰會贏呢",youtuber,1,,M,國立臺北大學
306,Dcard,https://www.dcard.tw/f/youtuber/p/241036404,2023-01-18 14:15:47,蔡阿嘎年終獎金再噴百萬,"繼尾牙百萬獎品後，年終獎金也發出百萬以上，有賺錢也樂於跟員工分享，真的是YT圈好老闆典範，佛心😘。

+0也有另外包，不虧是最強外掛流量密碼😆

珊祐真的可愛，給她一個版面🥹
https://i.imgur.com/WrcKFdP.jpg

https://youtu.be/tMxyDYTw25U",youtuber,61,,M,國立高雄第一科技大學
307,Dcard,https://www.dcard.tw/f/youtuber/p/241044662,2023-01-19 17:00:36,浴缸變的亮晶晶 用4kg小蘇打粉做成泥清潔浴室 第二回,"https://youtu.be/XKcT2GNL9HQ

這次用了四公斤
清潔這四公斤花了不少時間",youtuber,0,cccaaattt,M,歐希
308,Dcard,https://www.dcard.tw/f/youtuber/p/241051473,2023-01-20 19:17:17,壹加壹令老闆走心了🤣,"前幾天壹加壹上傳了最新的廚藝大賽
https://i.imgur.com/fMeZtGY.jpg

正妹抽到魔王佛跳牆，在侷限的主題下竟然還能加河粉變Pho跳牆，感覺味道很搭又有諧音梗，其實蠻強的啊xD
結果令老闆在創意度的部分直接評了個一分，對比他自己沒煮熟卻被大家友善打高分的漢堡排，大家就開始說他太壞了怎麼這樣之類，令老闆先是留言「好啦大家都討厭我」，之後開始刪除部分批評他的留言，後來還將其中一篇置頂，看到這個置頂的時候蠻傻眼的，不對大家在意的點進行回覆或解釋（其實有很多輕鬆化解的說法吧），卻感覺在跟觀眾鬧脾氣
https://i.imgur.com/5P26Koe.jpg

很多留言都是喜歡壹加壹的影片，不過令老闆的個性或人設應該可以再調整一下，變成一個更可靠的人也很棒啊😳",youtuber,106,,F,國立臺灣師範大學
309,Dcard,https://www.dcard.tw/f/youtuber/p/241046822,2023-01-20 05:40:48,#求救 沒辦法看影片😭,"https://www.dcard.tw/v2/vivid/videos/a6ce2ee7-de26-4971-816f-cd57cfb45d1a?r=1.7777777777777777
如題！大概是影片裡的情況😭
有重新安裝過，直接點開第一部影片可以看，後面一樣不行
記憶體也還剩下120幾GB",youtuber,4,,F,國立雲林科技大學
310,Dcard,https://www.dcard.tw/f/youtuber/p/241038915,2023-01-19 02:12:05,求 愛莉莎莎衣服,"想請問愛莉莎莎最近開箱新家的影片裡面她穿的這件Polo Ralph Lauren
搜了好久都找不到🥺
https://i.imgur.com/bMocQuX.jpg
https://i.imgur.com/o2Rm7Sy.jpg",youtuber,1,,F,國立臺中科技大學
311,Dcard,https://www.dcard.tw/f/youtuber/p/241051161,2023-01-20 17:48:50,現在的台灣youtuber已經被資本腐蝕了,"雖然我說話很雞掰
但都是我個人琢磨的事實
蔡阿嘎、howhow、洋蔥等成名有一段時間的youtuber基本上很多都已經忘記初衷
都已經沒料了
接著就會開始賣人設
經營自己這個IP
這也無可厚非
同一種風格不可能賣一輩子

有些人生小孩
把小孩推到鎂光燈下
利用小孩創造知名度
提高業配的價碼
甚至用來置產炒房
只要剩下的日子不外遇劈腿或私底下的行為被爆料
基本上可以用這個形象賺一輩子沒問題
只要是人都會變
從單純只想做好影片的創作者
變成撈錢專家
這是不可能抗拒的轉變
唯一讓我覺得還是清流的只剩下Cheap
Cheap從一開始到現在幾乎沒有任何改變
依然是在做自己喜歡的事
不會刻意把自己造神
雖然自己的風格也很強烈
但可以感受到是一個私底下跟鏡頭前幾乎一模一樣的人
比起那些被資本污染的靈魂更加的純潔
希望Cheap能繼續維持初衷
不要為了賺更多的錢出賣自己的靈魂",youtuber,170,thrall,M,鬼畜和真
312,Dcard,https://www.dcard.tw/f/youtuber/p/241048964,2023-01-20 12:07:16,從亞歷鮑德溫案看品子射人事件,"https://tw.news.yahoo.com/%E4%B8%8D%E7%9F%A5%E6%A7%8D%E6%9C%89%Eㄢ5%AD%90%E5%BD%88%E6%8B%8D%E6%88%B2%E8%AA%A4%E6%AE%BA%E6%94%9D%E5%BD%B1%E5%B8%AB-%E4%BA%9E%E6%AD%B7%E9%AE%91%E5%BE%B7%E6%BA%AB%E9%81%AD%E9%81%8E%E5%A4%B1%E6%AE%BA%E4%BA%BA%E7%BD%AA%E8%B5%B7%E8%A8%B4-001300271.html


其實從法律上來看
卻是是有責任
不知者無罪並不是免死金牌
我相信稍微有點法學常識的都能理解
他也不知道槍裡有子彈
結果依然被控過失殺人
畢竟法律存在的目的是替受害者說話
可能有人會覺得射箭隊人很雖
但這就是現實
各位也只是選擇相信自己相信
希望最後該承擔的還是要承擔
讓事件趕快落幕",youtuber,88,thrall,M,鬼畜和真
313,Dcard,https://www.dcard.tw/f/youtuber/p/241050013,2023-01-20 14:49:20,語說書『情境物語』 過年該注意的事,http://www.youtube.com/watch?v=KA7gBD-hNRE,youtuber,0,,M,大葉大學
314,Dcard,https://www.dcard.tw/f/youtuber/p/241049738,2023-01-20 14:07:48,你們不覺得00變了嗎？,"滿滿的「變了」文，

好常看到有人說誰誰誰變了嗎？誰誰誰是不是變了？

讓我滿好奇那現在有哪位是大家覺得還沒有變的？
歡迎大家分享一下哦。",youtuber,18,dontlike,M,孟孟孟嘗君
315,Dcard,https://www.dcard.tw/f/youtuber/p/241049218,2023-01-20 12:49:05,八婆Besties是吵架了嗎？,"翻過Dcard上的文 但好像很少人討論她們
個人看了她們的影片一年多了 算是老粉了吧(´･_･`)

自從小爭的加入 影片氣氛感覺變得更熱鬧了

也有看過她們頻道公告的那一隻影片 
米雪會淡出螢幕外 陽陽會專注在自己個人頻道上

不過這幾天意外發現小爭和陽陽的IG退追米雪了
近期的影片上也好像很少跟米雪互動的感覺
陽陽感覺一直唱反調 小爭很正常的回覆

不知道發生什麼事了 希望她們感情能好好的🫠
https://i.imgur.com/C4scB1W.jpg",youtuber,43,,F,樹德科技大學
316,Dcard,https://www.dcard.tw/f/youtuber/p/241040289,2023-01-19 06:16:54,Fred吃上癮變了,"有人知道Fred頻道怎麼換團隊了嗎？
現在影片都變超尬，我想念小花、Peter😭
https://i.imgur.com/avcK4aC.jpg",youtuber,58,,M,亞洲大學
317,Dcard,https://www.dcard.tw/f/youtuber/p/241039207,2023-01-19 03:15:18,現在的yutuber是不是不宣揚自己多有錢分員工多少就跟不上流行？,"其實我覺得做好頻道就好
實在不需要包捷運或是說自己花什麼多少錢對員工怎樣
說穿了就是把給出去的錢用別的方式賺回來而已
你有看過張菲、費玉清在那邊自己吹自己對員工多好嗎？
銅臭味有點太多囉

還有一個更誇張
直接要廠商送家電
好像很窮一樣
怎麼現在的youtuber節目越來越爛
結果賺的錢還越來越多
是不是粉絲素質也很低啊",youtuber,58,thrall,M,鬼畜和真
318,Dcard,https://www.dcard.tw/f/youtuber/p/241049159,2023-01-20 12:39:04,我以為的魔理花都是…,"平常看到魔理花po文出的cos 都是長這樣：
https://i.imgur.com/Aeh0uKP.jpg
https://i.imgur.com/WCVzNJV.jpg
https://i.imgur.com/3kfaRsy.jpg
結果今天看到他po 的這篇怎麼畫風突變
也太犧牲色相…XD
這吶喊的姿勢還原度我給100(?
https://i.imgur.com/VLcTVn2.jpg",youtuber,25,,M,國立臺中科技大學
319,Dcard,https://www.dcard.tw/f/youtuber/p/241038358,2023-01-18 20:45:39,雷神好讚 無想的一刀,"https://www.youtube.com/watch?v=ZOKSXxYvOoY

好看又帥 而且還很有power
https://sticker-assets.dcard.tw/images/764ff643-b618-4691-8e8b-7646a4d86e2d/orig.png",youtuber,1,cccaaattt,M,歐希
320,Dcard,https://www.dcard.tw/f/youtuber/p/241035569,2023-01-18 12:18:00,木曜跳遠的距離怎麼算的,"如題
單純好奇跳遠的距離是如何算的？
看畫面總感覺距離都比測量的多大概40~50cm 左右

https://i.imgur.com/jsDJzZx.jpg
像是泱泱跳的
就算看沙坑最後頭
感覺也離320有一段
差不多是在340~350左右吧
為什麼最後是320呢？
單純想問是如何計算這個距離的",youtuber,30,,M,國立交通大學
321,Dcard,https://www.dcard.tw/f/youtuber/p/241039421,2023-01-19 03:55:42,為什麼這個版都是卡稱引戰文,"整天引戰整個版都沒幾篇正常的文章 
有沒有什麼辦法可以處理這些引戰卡稱",youtuber,7,,M,義守大學
322,Dcard,https://www.dcard.tw/f/youtuber/p/241043204,2023-01-19 13:43:59,期待youtuber過年新春節目,"新年快樂
每年這個時候各大youtuber都會做新春特別節目
近幾天我看Dcard、Joeman的影片個人覺得影片題材創意運鏡等方面還算不錯
也都蠻好笑的(海莉一直上Joeman節目常客是可以當成Joeman家族子頻了)
還有阿滴的創作者尾牙影片(剛才東森新聞有報)
記得2021尾牙是拿紙抽籤創作者
沒想到2022尾牙改用電腦抽籤
這方面算往科技創新邁進一大步
整體質感、運鏡、搞笑也贏過2021年了
還有那個蔡阿嘎的尾牙影片
看了都快笑死
不愧是網紅長青樹
給錢送紅包都不手軟的
這群人的短劇雖然每年過年都有差不多的應景短劇
但整體來說還算不錯OK
今年我還期待木曜、黃氏兄弟、千千、HOWHOW、黑龍、賤葆、HOOK、阿翰、大謙、金針菇等youtuber(個人認為這些都是每年過年都必定會有很創意的過年企劃)
以上這幾個創作者如果過年期間發影片一定是創意笑聲滿滿
陪大家度過新的2023兔年
不知還有其他每年發影片符合新春應景的youtuber要推薦給我嗎
歡迎在下方留言喔(我在學youtuber嗎)",youtuber,132,chou220220,M,粥博士
323,Dcard,https://www.dcard.tw/f/youtuber/p/241038328,2023-01-18 20:22:42,台灣家庭在德國 - 帶了肉類熟食入關被罰20萬台幣,"一直以來都蠻喜歡台灣家庭在德國
剛剛看最新影片的時候發現因為她老公帶了熟食入境被罰了20萬
影片中闡述的方式總覺得不太好…

往下看了留言後
看到蠻多網友都有留言提醒
但看了Sophia的回覆就果斷退追他們頻道了..

https://youtu.be/E_UAIO31Z8M

https://i.imgur.com/1BV7Wwy.jpg
https://i.imgur.com/HxXflz0.jpg
https://i.imgur.com/Pcmnukc.jpg
https://i.imgur.com/UISr6ly.jpg
https://i.imgur.com/eXqrcIn.jpg
https://i.imgur.com/siHvklo.jpg
https://i.imgur.com/APAH0a5.jpg
https://i.imgur.com/JopssTr.jpg
https://i.imgur.com/7ZZLIUS.jpg
https://i.imgur.com/8cYXlrQ.jpg
https://i.imgur.com/YVYwfRM.jpg
https://i.imgur.com/nMnpckp.jpg
https://i.imgur.com/DHgd6PF.jpg
https://i.imgur.com/gktQLrV.jpg
https://i.imgur.com/3Jde1ac.jpg

（以上截圖均來自台灣家在德國的影片）

https://i.imgur.com/8wkN2RC.jpg

https://i.imgur.com/mgIQzce.jpg

https://i.imgur.com/PbKGzMu.jpg
https://i.imgur.com/kyragtY.jpg

https://i.imgur.com/bMxEo0O.jpg

宣導一下 

https://i.imgur.com/vhlGrN0.jpg

https://taipei.customs.gov.tw/singlehtml/3130?cntId=cus2_177199_3130

台灣花了24年才從口蹄疫疫區除名，希望大家能夠好好守護台灣這片土地

https://www.ey.gov.tw/File/9009E933983B6F7A?A=C",youtuber,282,icecream101010,F,我是一隻貓
324,Dcard,https://www.dcard.tw/f/youtuber/p/241032747,2023-01-18 04:51:30,請酸民停止捏造nana哭人設,"https://i.imgur.com/03pZAWA.jpg
一、為什麼IG不見了？
當然是因為你們這些臭酸民亂檢舉，才不是因為起因是拿拿哭散佈裸照


https://i.imgur.com/Bxj53AI.jpg
二、為此我還“特別”google拿拿哭“負評”
沒錯，我們拿拿哭是出了名的正能量，只搜尋拿拿哭幾乎是找不到負評，所以一定要特別加上“負評”才找得到


https://i.imgur.com/aZe0ceQ.jpg
三、我從來沒有特別想要為自己建人設
拿拿哭的好，只有拿拿粉知道，極簡、自律、畢生一次奶茶、不吃早餐等人設，都不是自己建的


https://i.imgur.com/lKVhmzm.jpg
四、拿拿哭的人設都是酸民捏造出來的
承上題，既然不是自己建的，那是誰呢，當然就是你們酸民嘍


https://i.imgur.com/6XGIO2q.jpg
五、其實我是遭檢舉停權
就是遭人檢舉的啊，難不成是因為拿拿哭自己散佈裸照？怎麼可能嘛！


https://i.imgur.com/MiuMhfc.jpg
六、當然有去點再次審查的按鈕
一定要按再次審查的按鈕啊，你真當拿拿哭極簡啊？阿萬一審查不過怎麼辦？


https://i.imgur.com/mtdfLRu.jpg
七、所以就不再抱任何期望（極簡心態）
阿萬一審查不過怎麼辦？那就是因為拿拿哭極簡心態啊，難不成是因為按了審查不過才放棄


https://i.imgur.com/IFiZP5p.jpg
八、除了YT還有IG reels 跟抖音
哀居沒了可以再辦，而且我們拿拿哭也還有其它社群平台，簡直是平台最多的網紅，跟本不怕不紅或過氣，通通訂閱起來，祝大家2023新年快樂",youtuber,58,,M,國立臺灣海洋大學
325,Dcard,https://www.dcard.tw/f/youtuber/p/241055668,2023-01-21 13:55:14,Saito的shorts好厲害,"如題
最近看到Saito的影片
發現他的影片好像黑洞欸
睡前看一看直接兩個小時過去了
覺得他的影片好厲害
不知道影片內容是真的還假的
版上有人在看他的影片的嗎！
https://i.imgur.com/KNZWkbL.jpg
 牙膏裡面有小牙膏之類的好神奇",youtuber,0,,F,東吳大學
326,Dcard,https://www.dcard.tw/f/youtuber/p/241044750,2023-01-19 17:16:06,勾惡真的露臉拍片了！,"右邊那位女生長得挺像我前女友的
https://www.youtube.com/watch?v=CgFOebJoGic",youtuber,58,,M,淡江大學
327,Dcard,https://www.dcard.tw/f/youtuber/p/241044705,2023-01-19 17:08:03,勾惡新的開始,"初衷就是踢爆踢爆再踢爆，我覺得可以參考bump的踢爆方式啦，好笑有趣，有時會很嚴肅，這樣不是很好嗎

https://youtu.be/CgFOebJoGic",youtuber,5,waron,M,雨勢滂薄
328,Dcard,https://www.dcard.tw/f/youtuber/p/241049338,2023-01-20 13:08:14,第一次來旗津就驚為天人！| 小丹與專家,"第一次來旗津真的是大開眼界！
這裡不但有著在地老街風情，也是個悠閒渡假聖地啊！
整部影片讓我爽到好像一直都是微醺狀態…😆
https://youtu.be/9AwkxmxnZqk",youtuber,0,danielpatv,M,小丹與專家
329,Dcard,https://www.dcard.tw/f/youtuber/p/241039890,2023-01-19 05:11:45,快樂母子真幸福,"恭喜統神創戰隊，也恭喜晨晨長一歲，
https://i.imgur.com/f4GMbPH.jpg",youtuber,3,waron,M,雨勢滂薄
330,Dcard,https://www.dcard.tw/f/youtuber/p/241044591,2023-01-19 16:50:10,#其他 填問卷 抽禮券🤩,"大家好，我是東海大學國際經營與貿易學系的學生，目前正在進行大專生研究計畫。

本研究想了解在美食頻道中（如：古娃娃、千千進食中等）網紅的形象與影片中所傳遞的訊息是否會增加該品牌之形象及產品的價值，進而影響消費者的購買意願。

填答完問卷留下您的電子郵件即能參與抽獎
獎項為 超商$100禮卷 共10名
電子郵件僅供參加抽獎及寄發獎項使用
獎項寄發後即刪除
請大家放心填寫！

再次感謝您參與本研究計畫。

https://forms.gle/r1um9eHdQ8JwrvPXA

之前有發文過，但問卷發生一些問題需要重新收集，這次也會有抽獎活動！再麻煩之前有填寫過的朋友再幫我填寫一次🙏謝謝大家
新年快樂！",youtuber,0,,F,東海大學
331,Dcard,https://www.dcard.tw/f/youtuber/p/241040789,2023-01-19 07:40:12,關於木曜的射箭意外,"今天就算男大生玩手機，沒有配合清場，
但如果木曜的安全措施有做好，
還是很可能避免這場意外的。

因為他不是突然衝進去，
而是站在原地滑手機，
而且也沒有甚麼隱密的地方，
可以讓他躲起來很難找到，
所以這起意外，完全是可以避免的狀況，
這點木曜難辭其咎。

至於後面男大生爸爸提告傷害，
這就是社會正常處理事情的方式，
沒什麼好批評的，更不用說人家噁心，
畢竟那是他爭取權利的正當方式。

追根究底，
拍射箭節目本來就要特別小心，
還放氣球遮蔽視線，
那更要再三確認有沒有人站在死角，
這些就是木曜應該負的責任。

就不要覺得麻煩，
安全本來就要特別小心，
更別說再三確認也不困難，
純粹就是木曜自己疏忽大意，
才會有後面這一堆事情。

不要去考驗人性，
然後說人心不夠善良，
一開始就避免需要考驗人性的意外，
才是社會上做事情的方法。

不過木曜很會帶風向就是，
畢竟台灣人是真的很好操弄，
這算是很成功的公關案例。",youtuber,194,fire55662,M,陳董
332,Dcard,https://www.dcard.tw/f/youtuber/p/241040801,2023-01-19 07:42:48,千千代言愛迪達嗎？,不知道代言費多少錢,youtuber,1,,F,東吳大學
333,Dcard,https://www.dcard.tw/f/youtuber/p/241044830,2023-01-19 17:31:36,遺愛人間的偉大醫生,"在世救人，走了也遺愛人間，真的太惋惜了！謝謝你。在社會上的每一個角落都有你不知道的故事，大好的前程，珍惜當下身邊的每一個愛你的人，生命無常，致給偉大的母親，希望這位母親能活的健康。

https://youtu.be/mQs9R5Thiuc",youtuber,1,waron,M,雨勢滂薄
334,Dcard,https://www.dcard.tw/f/youtuber/p/241047830,2023-01-20 08:45:01,新的一年 新的勾惡 我們準備好了!,"大家不用擔心
新的一年勾惡幫主還是會繼續拍片
繼續監督政府監督財團
即使擋到了許多人的利益
勾惡的頻道初衷永遠不會變
勾惡始終跟人民站在同一線
勾惡會持續漸進
為了能拿出更高質量的影片給粉絲們看
不管勾惡的真實身分是誰
勾惡依然還是那個
在黑暗中支撐光明的無名者
https://www.youtube.com/watch?v=CgFOebJoGic",youtuber,7,covermax,M,卡提斯
335,Dcard,https://www.dcard.tw/f/youtuber/p/241049086,2023-01-20 12:26:28,能不能找一集家長老師互相了解,"https://i.imgur.com/FFyG0mp.jpg
剛看了小姐不熙娣的這個片段，覺得這些人潛意識裡面還是把學校當保母院


感覺可以請一些老師跟家長互相辯論理解一下🤔

比如說覺得小朋友天真活潑犯點小錯沒什麼問題的家長，但老師通常都一打二三十人以上，所有都犯點小錯老師就很可憐。
或是教育方式比較嚴厲不太一樣的老師，可以好好跟家長說明為什麼會這樣教學或管教。

雖然不能體會，至少也多少能理解對方立場吧

希望能打破家長與老師之間的惡循環，互相信任才好",youtuber,1,,F,中原大學
336,Dcard,https://www.dcard.tw/f/youtuber/p/241038955,2023-01-19 02:22:04,Joeman是不是只交正妹女友？,"如題，
九妹前任是咪妃》》正妹
https://i.imgur.com/A4LV7wg.jpg

九妹現任是妮婭》》大正妹
https://i.imgur.com/zVK4VXf.jpg

求九妹教學怎麼把正妹女友，我都把不到
https://sticker-assets.dcard.tw/images/1588fef2-494a-486d-98e1-1f9b3ef8281d/orig.png",youtuber,416,qqqricky,M,不吃辣真男人
337,Dcard,https://www.dcard.tw/f/youtuber/p/241048669,2023-01-20 11:16:09,【小小世界裡出現亞洲舞王? 新地圖迷你世界來了!  人類：一敗塗地┃ 阿米蘭搞笑精華: 沒想到變小還意外地好玩?】,"※ 許多童話或是漫畫都有提過小矮人，不知道各位對小矮人感不感興趣呢? 這次是我們變小到小小世界裡啦! 超大的向日葵、超大的吸塵器、超大的玩具車等等，好多東西在我們變小之後都變得巨大無比，而這次最讓人驚豔的是亞洲舞王登場小小世界，沒想到這樣做就能跳出舞王最著名的舞步XD

※ 喜歡的話可以訂閱一下，給我點回饋我會很開心的d(･∀･)b
https://youtu.be/SaLumvEQe3c",youtuber,0,chihheng0406,M,阿米蘭
