system_id,dataSource,artUrl,artDate,artTitle,artContent,boardID,commentCount,department,gender,school
254,Dcard,https://www.dcard.tw/f/stock/p/255113823,2024-03-29 07:50:35,#請益 神基請益,想問說神基這隻，根據分析師說的用流通在外股數去推斷一定會漲，感覺也有點道理在。但事實上卻可以做到一個禮拜內一直跌，想問說外資明明也會知道這件事卻沒有選擇把股價拉上去讓元大接盤呢？或是元大的操盤手是怎麼樣可以做到這樣的？抱歉我是新手小白如果有什麼問的很白痴的問題請見諒,stock,12,,M,國立清華大學
255,Dcard,https://www.dcard.tw/f/stock/p/255127237,2024-03-30 16:10:02,#分享 2024 Q1 股票庫存紀錄,"小小韭菜本人從去年年底開始踏入股海，最近發現隨著持股數量增加，常常會一時想不起來當初的買進理由😵‍💫😵‍💫，想說從今年開始督促自己定期做個季度紀錄，有機會再來把每個個股當初的買進理由和估值做個紀錄，日後進出場加減碼時也有個依據，大家有興趣也可以一起交流看法！！

目前佈局中
2545皇翔 3023信邦 3715定穎 5289宜鼎
計畫慢慢買到4w左右
剩餘的持股會先停看聽👂

進場依據 估值便宜or未來具有成長型
出場依據 估值昂貴or未來成長性消失

以下庫存紀錄📝
股票價值925117（+17.47%）
成本796709（+126725）

00679B元大美債20年
總股數2700股
成交均價30.85
總損益-2295 (-2.83%)
現值81000
成本83295
市價30

1513中興電
總股數500股
成交均價109.8
總損益+34,534 (+62.88%)
現值89453
成本54919
市價179.5

2038海光
總股數150股
成交均價22.01
總損益-598 (-18.1%)
現值2705
成本3303
市價18.1

2317鴻海
總股數500股
成交均價101.89
總損益+23,790 (+46.68%)
現值74752
成本50962
市價150

2404漢唐
總股數120股
成交均價238.33
總損益 +18,391 (+64.28%)
現值47,002
成本28,611
市價393

2539櫻花建
總股數401股
成交均價40.6
總損益+12,374 (+76.01%)
現值28,654
成本16,280
市價71.7

2542興富發
總股數450股
成交均價36.05
總損益 +1,781 (+10.97%)
現值18,009
成本16,228
市價40.15

2545皇翔
總股數700股
成交均價43.38
總損益 +781 (+2.57%)
現值31,154
成本30,373
市價44.65

3023信邦
總股數120股
成交均價267
總損益+959 (+2.99%)
現值33,011
成本32,052
市價276

3715定穎投控
總股數200股
成交均價69.98
總損益-186 (-1.33%)
現值13,814
成本14,000
市價69.3

5009榮剛
總股數500股
成交均價50.53
總損益-700 (-2.77%)
現值24,573
成本25,273
市價49.3

5289宜鼎
總股數80股
成交均價302.7
總損益+140 (+0.58%)
現值24,362
成本24,222
市價305.5

5508永信建
總股數330股
成交均價76.22
總損益+17,103 (+67.97%)
現值42,265
成本25,162
市價128.5

5534長虹
總股數400股
成交均價80.2
總損益+3,150 (+9.82%)
現值35,242
成本32,092
市價88.4

5871中租-KY
總股數240股
成交均價179.1
總損益-1,851 (-4.3%)
現值41,148
成本42,999
市價172

6197佳必琪
總股數480股
成交均價88.68
總損益+23,921 (+56.18%)
現值66,499
成本42,578
市價139

6235華孚
總股數450股
成交均價112.23
總損益-4,547 (-9%)
現值45,974
成本50,521
市價102.5

6245立端
總股數680股
成交均價103.98
總損益-2,617 (-3.7%)
現值68,111
成本70,728
市價100.5

6491晶碩
總股數85股
成交均價400.26
總損益+4,435 (+13.03%)
現值38,467
成本34,032
市價454


6741 91APP*-KY
總股數股100
成交均價109
總損益-1,464 (-13.43%)
現值9,440
成本10,904
市價94.7

8109博大
總股數260股
成交均價106.67
總損益-2,397 (-8.64%)
現值25,347
成本27,744
市價97.8

8916光隆
總股數600股
成交均價56.03
總損益+3,027 (+9%)
現值36,658
成本33,631
市價61.3

9802鈺齊-KY
總股數285股
成交均價131.94
總損益-2,668 (-7.09%)
現值34,947
成本37,615
市價123

9921巨大
總股數50股
成交均價183.48
總損益+1,662 （+18.11%）
現值10,838
成本9,176
市價217.5",stock,5,lucky258123,M,yu
256,Dcard,https://www.dcard.tw/f/stock/p/255120257,2024-03-30 01:24:57,#請益 貸款100萬利率約2%可以貸嗎,"
小弟從事公共事業，奶油獅評估貸款額度100萬 利率約2% 無代辦費 跨行轉帳15元 每月還款12000會直接扣薪水。 
打算分批投入6208、675L 和942B
現在股市糕點，是危險的時機嗎？",stock,6,,M,國立臺中科技大學
257,Dcard,https://www.dcard.tw/f/stock/p/255087944,2024-03-26 15:26:29,#標的 00941為什麼會溢價成這樣,"昨天看文才知道有ETF溢價這回事,
但前陣子919不是也狂漲好幾波到27，為什麼919漲就沒溢價成這樣，941上市也沒幾天，只是爆漲一天溢價就7 8%以上，看完人講後有去查過，但發現查到講的都抄來抄去，發現說法都一樣只是例子用不同解釋，根本不像有對應941溢價成這樣的理由，懇請大大解釋謝謝",stock,8,,M,國立虎尾科技大學
258,Dcard,https://www.dcard.tw/f/stock/p/255098512,2024-03-27 16:40:51,#請益 還推薦什麼美股ETF?,"美國尖牙股FAANG用來統稱科技龍頭
也佔據美國科技股很大市值
而台灣有一檔00757在這一波漲勢表現就很亮眼
成分股共精選美國十間公司
ETF為追蹤指數績效的被動式操作目標
大家都懂分批布局方式要逢低承接
在波動中承擔合理風險
但追求一籃子的前段班市值公司投資
在現在的市場上才是聰明人吧?
因為自己還在考慮是否定下來長期購入美股ETF
除了上面提到的
還有什麼推薦的美股標的嗎？
歡迎討論~~~",stock,25,,M,國立臺灣科技大學
259,Dcard,https://www.dcard.tw/f/stock/p/255096020,2024-03-27 12:40:16,#分享 00922跟00923怎麼選？看這篇就對啦！,"
哈囉👋🏻你今天要不要來點稀飯套餐呢？我是稀飯🍚

在上次發布 00922 國泰台灣領袖50 這檔以「高市值」+「低碳轉型」為核心的市值型ETF中，收到不少人敲碗《00922、00923 兩檔同樣結合低碳概念的ETF差別在哪？適合買哪一檔？》，稀飯收到大家的敲碗啦！！

今天就來替大家分析2檔性質類似、股票代碼也相近的市值型ETF，彼此的特色為何？從基本資料、選股方式到股價表現，完全解析給你，一起來了解他們吧！
⠀⠀
✦ 基本資料差異

✎ 掛盤時間：00922（3月27號） < 00923 （3月8號），兩檔皆在2023年3月掛盤上市，至今皆滿一年
✎ 市值規模：00922（約100億） < 00923（約134億）
✎ 受益人數：00922（約7萬人） < 00923（約10萬人）
✎ 經理費：00922（0.20%） > 00923（0.32%）
✎ 成分股審核次數：00922（一年2次） < 00923（一年4次）
✎ 保管銀行皆為中國信託
⠀⠀
✦ 選股邏輯差異


在成分股的篩選中，00922看重的是低碳轉型，低碳轉型分數低，但ESG評級BB以上的還是會給予保留；反觀00923，會直接剔除碳密度前20%高的公司，不保留，這是兩者在挑選成分股中最大的差異。

另一個部分則是00922追蹤的MSCI臺灣指數，包含上市、上櫃的公司，而00923追蹤的臺灣ESG低碳50指數只挑選上市公司。

讓我們繼續了解兩檔挑選出來的差異有多大？
⠀⠀
✦ 產業分佈與成分股差異


兩者的產業分布落差老實說也不算太大，對於水泥、塑膠這類型高污染的產業，00923就沒有持有相關產業的成分股，可是00923還是有航運股🤣

00922的前十大成分股分別為（2330）台積電、（2317）鴻海、（2454）聯發科、（2308）台達電、（2382）廣達、（2891）中信金、（2881）富邦金、（3711）日月光投控、（2303）聯電、（2886）兆豐金，佔比約60%。

00923的前十大成分股則為（2330）台積電、（2454）聯發科、（2317）鴻海、（3711）日月光投控、（2379）瑞昱、（2303）聯電、（3034）聯詠、（3443）創意、（2308）台達電、（2382）廣達，佔比約69%。

其中七檔成分股是一樣的，不一樣的為中信金、富邦金、兆豐金、瑞昱、聯詠及創意。

以上僅為前十大成分股的差異，稀飯直接整理了2檔不一樣的成分股，比較後，發現僅有10檔不同，也就是成分股重疊率高達8成！

00922有，但00923沒有的成分股為（2207）和泰、（5880）合庫金、（1303）南亞、（3008）大立光、（1590）亞德客-KY、（2603）長榮、（8069）元太、（1101）台泥、（3529）力旺、（6415）矽力-KY。

而00923有，00922沒有的成分股則為（2376）技嘉、（2356）英業達、（4904）遠傳、（2385）群光、（2353）宏碁、（3702）大聯大、（1402）遠東新、（9910）豐泰、（2609）陽明、（1476）儒鴻。

（謎之音：台泥近期的股價真的一路往下XDD，只要說服自己用較便宜的價格購買「低碳轉型」中的台泥了XDD）
⠀⠀
✦ 過往配息與股價表現

兩檔目前皆配息2次，以配息的大方程度來看，00922較為大方，00923反而保守一點，也可以看出00922的收益平準金已經要見底了。

儘管配得比較大方，但00922的股價成長幅度就沒有00923來得高，一年來00922股價從14.88元上漲到18.92元，漲幅27.15%，00923則從14.96元上漲到19.81元，上漲32.42%（以上報酬不含股息）


是好是壞，就看投資人怎麼看待，需求是什麼了，兩檔都很不錯，也有各自的擁護者，如何挑選適合自己可以考慮以下指標：

✎ 從市值規模、受益人數或內扣費用等基本資料，00922規模、受益人數較低，但他的內扣費用也更低。

✎ 從成分股篩選的方式來篩選，你喜歡00922保留低碳轉型分數較低，但有潛力的公司？還是00923這種直接剔出碳排量高的公司？

長期下來，兩檔的報酬、殖利率不至於有「非常巨大」的差異，要不要兩檔都買，稀飯認為倒是不太需要，選擇一檔你認同的，並長期持有、持續買進即可。
https://sticker-assets.dcard.tw/images/ae75c0dd-9c78-4f0e-9d14-21c24a57fffd/full.png
你吃飽了嗎？今天的餐點就到這裡囉！還想看什麼樣主題的文章，歡迎底下留言或者私訊稀飯！期待下一次的餐點～

✏️資料更新日期：2024/03/26
✏️製圖日：2024/03/27
📂資料來源：國泰、群益投信官網、Goodinfo、Yahoo股市
https://sticker-assets.dcard.tw/images/dc9fd2f0-7f7e-4942-8f8d-73109ce2cb42/full.png",stock,6,steven_is_me,M,要不要來點稀飯套餐
260,Dcard,https://www.dcard.tw/f/stock/p/255096148,2024-03-27 12:51:17,#其他 萬二到二萬的奇幻旅程,"預測股市的走勢是相當困難的
我台積電買的不多
這次拉積盤下衝上兩萬點並沒有太大感覺
但證券戶裡ETF都還蠻舒服的
想想之前還在恒大危機、戰爭
裁員潮縮編、討論升降息
一掃陰霾一瞬間指數就這樣噴上去
大家都夢想著能夠趁著股票價格上漲時追一把
不過指數越高風險意識就要越高了
附上庫存圖大家一起加油!

https://i.imgur.com/reiIarU.jpeg",stock,17,,F,國立臺灣科技大學
261,Dcard,https://www.dcard.tw/f/stock/p/255096165,2024-03-27 12:53:27,#請益 2301光寶科 還有救嗎,"各位大大好

最近在119買進 買進這檔股票
外資像倒垃圾一樣一直倒
買完後
今天除權息
直接像是除了三次

想聽聽各位大神
對這檔的看法 感想
",stock,16,allen_0820,M,ka
262,Dcard,https://www.dcard.tw/f/stock/p/255093533,2024-03-27 08:12:11,#標的 緯創(3231)小分析,"緯創(3231)
近期兩波讓緯創跌破上升趨勢線上一波有站回
須注意接下來到禮拜五是否可以站回到趨勢線上
若站回有望打破126挑戰135
盤整區間總共出現三次轉折信號(大十字)
確實改變了原有的趨勢 今天又在低檔收了個大十字 
個人認為未來兩周內(搭配三月財報)可以有往上攻擊的趨勢
近期兩個月內目標價:135 
年中目標價:150~170
年底目標價:200


",stock,16,haohao6,M,Scoutツ
263,Dcard,https://www.dcard.tw/f/stock/p/255098291,2024-03-27 16:16:55,#分享 3/28 當沖分享,,stock,1,bafay09,F,邦妮
264,Dcard,https://www.dcard.tw/f/stock/p/255110709,2024-03-29 01:11:18,#請益 新手問題,"不好意思新手剛接觸股票
想問一下9點前後盤前跟盤中怎麼差這麼多
像今天9.前媒合都能到157、158

結果開盤變成155 、甚至153 各種倒


想請問理由跟原因",stock,9,llllllllllz,M,真的假的你說什麼
265,Dcard,https://www.dcard.tw/f/stock/p/255110826,2024-03-29 01:31:14,#請益 國泰證券股票貸款贖回股票無法顯示成本,"想請問一下有人遇過這種情況嗎？是不是bug
",stock,1,friends47856,M,Benny
266,Dcard,https://www.dcard.tw/f/stock/p/255110805,2024-03-29 01:26:54,#新聞 未通過EUA審查 聯亞高層倒股 內線交易重判4人,"

如新聞，我想弱弱的請教，為啥這樣會被判刑呀？

出處 https://liff.line.me/1454987169-1WAXAP3K/v2/article/Kw8zqEN?utm_source=copyshare",stock,2,g81234,M,我怕流氓
267,Dcard,https://www.dcard.tw/f/stock/p/255065018,2024-03-24 10:04:39,#分享 4月～7月ETF標的預計募集時間,"
來互相抬轎阿~嘿咻！嘿咻！嘿咻~


ETF也太多了吧~發育不良的會不會被市場汰除？

資料來源 @zoey的期貨世界 (FB)",stock,3,ray0417,M,A傻氣a銳9527
268,Dcard,https://www.dcard.tw/f/stock/p/255065044,2024-03-24 10:08:11,#請益 3檔市值型etf是否要合併,"33歲
目前持有
006208-428股
00922-5703股
00923-10329股

目前都自期定額
923股數比較多 是因為不小心買錯(買5股 買到5張...)
會想買922+923是因為覺得esg+低價位 才想入手
6208是比較晚才開始定期定額
<目前3檔都是1個月4千>
跟朋友聊天
朋友覺得我買的太散了
覺得我單壓一檔6208就好
認為922+923
人少資金少
6208更保險安全

個人投資 比較偏向保守型
會買922+923就是因為不知道哪個好
就都買......
如今看起來923股價高!

大家會怎樣抉擇呢?
922+923(擇一)+6208
還是全買6208保險呢
感謝大家提供意見",stock,17,jacklikezp,M,小羊
269,Dcard,https://www.dcard.tw/f/stock/p/255065854,2024-03-24 11:59:03,#分享 台股ETF規模排名或將重新洗牌,"哈囉大家，這次要分享的是近期台股國內股票型ETF的一些觀察與統計。我想經過00940之亂，現在全台灣應該幾乎每個人都聽過ETF這種東西了，甚至近期ETF都狂推以高股息和頻繁配息為賣點，自然高股息ETF的熱度已經不在話下。不過究竟有多熱，有多瘋狂，今天就讓我以數據來帶各位一探究竟！

首先先看一下自2023/1統計以來，台股前10大國內股票型ETF的競賽圖(Bar chart race)。

https://www.dcard.tw/v2/vivid/videos/8aea74e6-3c11-41cd-a644-441c5d869b40?megapx=true&r=0.6413301662707839

從影片中我們可以觀察到幾點
1.0050、0056、00878規模穩定保持前3名。
2.高股息ETF(00713、00919、00929）向上攀爬。
3.00929掛牌不到2個月後就穩定前10名。
4.00919在2023/9過後穩定前10名。
5.00919和00929在2023/12過後陸續規模向上暴衝
6.但00919追得更快於2024/3/8該週超車00929
7.00881的排名不斷倒退
8.0050於2023/6規模突破3000億以後變化不大

除了以上，不知道各位還有沒有觀察到特別的地方？
在開始分析這些觀察到的現象之前，讓我們先再看一下目前規模排名的現況（2024/3/22）





目前現況有幾個要點
1.國內股票型ETF目前共計49檔。（不含00940）
2.規模總和目前共計約為1.697兆。（不含00940）
3.前10大就約佔了87%，但應該還可以再高。
4.這87%中，高股息貢獻約62%，其他貢獻25%。
5.最多人買的前三名為00878、0056及00919。
6.人均持有部位最高的前三為0050、0056及00713。
7.每人持有某一檔ETF的平均部位約為25萬。

我想從3.和5.不難發現，確實比較多人喜歡的就是偏向高股息ETF，且這個趨勢還在不斷重複和擴大著。

而再回到最一開始從競賽圖中的觀察，為什麼有些ETF規模成長得如此快速，而有些卻停滯不前甚至衰退，究竟是發生了什麼狀況？

廣義來說，ETF的規模=在外流通單位數x單位淨值
所以規模不僅受到成份股的漲跌影響淨值，
還有另一個很重要的因素就是在外流通單位數，
意即發行股數，一般是大戶可以透過申購和贖回，以500張為單位直接影響在外流通單位數多寡。

現在就來觀察這前十大ETF的相關近況
（自00929發行，2023/6為起點）



可以看出0050規模止步不前很大的一個因素是在外流通數明顯銳減，與2023/6相比，2024/3僅剩80%左右的在外流通數，即使淨值成長26%，然而相抵之後規模不動聲色。






而0056整體而言最終雖然在外流通數沒有太大變化，但由於淨值不斷上升（+30.77%），所以規模也跟著提升（+30.66%）






再來講到我們的第三名00878，曾經有看到某篇文章有人提到00878難道不紅了嗎？ 我的觀點則是，不是不紅了，只是受眾差不多到頂了。 可以發現此期間在外流通數變化依舊不大（+5.18%），主要還是靠淨值的成長（+23.95%）來帶動規模的成長（+30.37%）。






再來就是我們的第四名00919 ，從上面這張趨勢圖我們不得不承認它絕對是除了近期申購火紅的940和939外，台股最火熱的ETF了。可以發現除了和其他高股息一樣淨值有所成長（+33.84%），於在外流通數方面更是有著爆炸性成長（+4439.34%），會有如此爆炸性的成長，除了歸因於基期低（2023/6規模31.71億），我們也可以從下圖發現00919的每週規模變化基本上都是呈現正值，而且仔細去比對會發現每當配息前每週成長的規模會漸漸放大，而配息後開始縮小，直到下一次的配息再次循環。把這些條件再搭配00919的股價會發現一些有趣的事情，而這樣的歷史現在似乎又在重演著呢？ 如果有時間之後會再分享…






接著看到是第五名00929，這檔在2023/6掛牌之初表現就非常良好，規模的成長（+2922.65%）除了主要是受惠於在外流通數的暴增（+2041.70%），淨值也成長了許多（+41.13%）。






再來則是第六名006208，一樣作為大盤市值型ETF，雖然規模與0050相差了將近三倍，然而過去一年多在外流通數表現卻優於0050許多，也有20.48%的成長，加上淨值成長（+27.91%），整體規模成長54.10%。






第七名00713，雖然整體規模沒有像00929和00919那樣爆炸成長，但表現也算是很穩定。在外流通數也成長了46.95%，淨值跟大多數高股息差不多成長23.56%，整體規模成長81.58%。






因為00939目前才剛掛牌，沒有太多數據可以統計就先跳過。直接來到第九名00881，這檔規模成長的表現，我認為是前十大ETF中最差勁的。在外流通數比起2023/6，減少了35%左右，即便淨值成長33.33%，整體規模只剩下原來的86.92%，代表規模經過快一年還是下降的，同時也代表著大家似乎沒有這麼喜歡，或許應該許多原本在船上的人跳去高股息了吧？






第10名00900，這檔是高股息ETF當中少數在外流通數明顯掉下去的（-16.01%），雖然近期也一樣有受惠到00940部分成分股上漲而帶動淨值上升（+34.06%），然而一來一往之下整體規模僅成長12.60%，是高股息ETF中成長最少的。

進而再統整最初和最近一週整體前10大ETF的規模變化，不難發現以平均每週規模變化排名來看，00919和00929是最出色的，深受大家喜愛。第二順位則是0056和00878。


最後，再呼應主題「台股ETF規模排名或將重新洗牌」，以這些數據作為參考基礎並將此趨勢加以推測，我認為台股在下半年以後會看到許多高股息ETF的規模陸續超過目前的老大哥0050。再加上4/1開始掛牌的00940加入競爭，或許在明年此時之前，0050的規模恐怕會掉落至第5-6名的位置，最終將呈現高股息ETF佔據前五大ETF的局勢，重新大洗牌。
「屆時將會迎來一個前所未見的新時代」


（預估規模超車時間表）

當然，這樣的洗牌僅是代表大家越來越熱愛高股息ETF的證據，不代表這些高股息ETF的股價表現在未來會比較優秀，投資的時候還是要依照自己的策略和考量的風險進行資金分散及分批的方式進場，切勿盲目跟風。",stock,1,fohsindating,M,進化小資族
270,Dcard,https://www.dcard.tw/f/stock/p/255065608,2024-03-24 11:29:36,#分享 3/24文章內容調整📝 台達電 廣明 中美晶 長榮 光寶科 智原,"各位朋友晚安，今天需要跟各位讀者及密切追蹤支撐Raven的朋友們告知，以後的文章中每天的個股觀察內容及回答問題方式將要做調整：

📍除了強調提到的個股為非買賣建議，投資人應獨立判斷決策自負損益之外；若有密集持續性連續多天觀察的個股、文字敘述與圖示將會更簡短帶過(主要為避免過多的價格暗示)

💡D卡是公開場合，為了避免觸法特別是提到價位這一點特別敏感，盤中像這樣類似的問題我真的沒辦法公開回答！未來在盤中將不會回答任何關於現在進行式的個股問題(投資心法、過去式的量價結構說明等其他問題除外)。D卡上留言回覆問題的時間也會在收盤之後、關於個股現況答覆的內容可能也會變得比較含蓄。
(決定做出文章內容調整主要是避免誤觸紅線😅😅)

一樣的，有問題或是想閒聊、聊行情都可以直接留言，會根據調整儘量回覆。另外可以利用哀居私訊等非公開、私下的話可能就會回答得比公開版上的還要完整一點👈🏻



週五指數回檔震盪小漲29點，OTC指數維持區間整理。


台幣匯率突破線1之後轉為貶值趨勢，已經連續貶值加上小台散戶多空比反指標空單回補，預期未來指數空間可能不大、偏向震盪格局。選股線型應選擇強勢並具籌碼優勢的個股更能抵禦整體盤勢的震盪💡

🔍個股觀察：


2308台達電突破持續上漲；法人持續回補有感。

6188廣明維持橫盤震盪整理量縮。

5483中美晶，矽晶圓產業估計下半年才開始逐漸回溫，本波上漲與ETF資金挹注關係比較大。股價終究還是會返回基本面的現況，若是搭ETF資金順風車的操作就需要注意股價的強弱支撐⚠️

2603長榮多頭看撐。

2301光寶科拉下影線。

3035智原的現金增資將用於本業發展，成長趨勢不變邊走邊看。

(提及個股皆非買賣建議，投資人應獨立判斷⚠️)
分享就先到這邊啦！希望有幫助😆
如果想了解或新手朋友有疑問❓
歡迎直接留言或Instagram私訊😎
IG貼文、限動不定期放送彩蛋🎊
https://sticker-assets.dcard.tw/images/d0764c8b-f751-44ed-a719-51fce3089b3f/orig.png
喜歡文章的朋友👫歡迎追蹤Dcard、Instagram。
持續關注更多消息❤️
https://www.instagram.com/stock_raven?igsh=MmVlMjlkMTBhMg%3D%3D&utm_source=qr",stock,5,stock_raven,M,簡單聊股 Raven
271,Dcard,https://www.dcard.tw/f/stock/p/255065806,2024-03-24 11:53:06,#標的 4月高機率上漲股清單,"*前情提要 : 本篇文章針對新手!! 不喜惡噴喔~
個人版有時候會有免費籌碼k權限喔!! (歡迎追蹤+自選)
(多多留言我才知道有人在看，不然我又會忘記傳上來~~~)
(多多留言我才知道有人在看，不然我又會忘記傳上來~~~)
(多多留言我才知道有人在看，不然我又會忘記傳上來~~~)

4月高機率上漲股清單!
再過兩個多禮拜，即將邁入4月，
每到月中 ~ 月底期間，
筆者習慣提早研究，
歷年大盤漲跌及類股漲跌機率，
以及哪些股票在下個月特別容易漲，
筆者利用獨家大數據篩選出4月歷年必漲股清單，
其中這一檔漲幅近1根漲停板，
趕緊來看看... 

延伸資訊
可以看到過去11、12、1、2、3、4月台股高機率會有上漲的慣性。
我們就從清單中挑一檔來看看(因為有兩檔是航運相關，所以我就會偏好從有族群性的去看，當然兩檔有點偏少~)，幫大家寫好這一檔的技術籌碼分析(高手們就勿噴了，當我是小畫家+故事創作者即可)。
2617 台航

陽明、台航今年都將改選董事　兩大財庫人事如何安排受關注
交通部所屬的陽明(2609)與台航(2617)今年都將改選董事，陽明現在手上有1760億元未分配盈餘，台航則是連年獲利的小金雞母，政府高層如何安排人事備受關注。有民間大股東認為，如果要換人，最重要的是要能派出更好的人選，不能是政治酬庸的高級實習生。
陽明股東人數到上周五(15日)為止高達42.58萬，台航則有3.72萬，由於今年正好碰到前後任總統即將交接，但是新任總統5月20日才會上任，董事人選卻是在近一個月就要決定，才能趕上5、6月的股東會議事手冊等編製，前後任總統如何處理也引人好奇。

台航董事長劉文慶是在2016年9月也是以非海運專業身分接掌台航，但他將台航經營穩健扎實，公司業績良好，且逐年擴建新船，進行船隊汰舊換新，迎接日益嚴苛的減碳新規，在人際關係上也是表現出色，從不給政府惹麻煩，現年70歲的他，應該是很有機會再做3年的。
民間大股東也指出，董事人選也深切關係公司成敗，同樣不能酬庸安插，影響公司重要決策，台灣海運專業人才很多，政府應該排除政治考量，用人唯才，讓官股事業能有更佳表現。

中國跨境電商賣到全球，有主導空運價格的趨勢，受到中美關係緊張影響，台灣航空貨運鏈賺到轉運商機。貨代業者預估，去年中國電商貨，占空運出口高達7成，今年3月起中國的工廠復工，電商貨量再度出籠，帶動空運運費逐周爬升。
3月高機率上漲股的部分 (回頭看，只能算打平??!!)

1月高機率上漲股的部分 (應該算有吃到當時的魚尾)

12月高機率上漲股的部分 (應該算有吃到當時的魚尾)

大家要按讚+留言~ 才會有更新的動力阿!!
PS：如果你與我的觀點不同，你肯定是對的，千萬不要受我影響，且毋須爭論。本人會隨著盤勢與數據變化，自行修正觀點。
*本文內容純屬參考，並非投資建議，投資前請謹慎為上
(多多留言~~~ 追蹤各版會有秘密觀察標的喔!!)
(多多留言~~~ 追蹤各版會有秘密觀察標的喔!!)
(多多留言~~~ 追蹤各版會有秘密觀察標的喔!!)
例如



太陽能網版廠倉和（6538）舉行法說會，總經理林經洲表示，雖然上半年太陽能市場減產頻傳，不過倉和「淡而不淡」，下半年成長動能更好。而且TOPCon成為市場主流，更依賴PI網版，產品單價又提高，看好2024年整體營收、毛利率還會持續向上成長。
受惠3D網版市場開發有成，具有價格優勢，海外太陽能電池廠客戶持續擴產，倉和2023年營收、毛利上升，繳出亮眼的成績單。2023年合併營收約21.53億元、年成長45％，毛利率重回4成大關、來到43.02％，營業利益約4.63億元、年成長154％，稅後純益約3.4億元、年成長99％，每股稅後純益約9.11元。太陽能電池之印刷用網版占比提高到87％、網印耗材占比約10％、非太陽能電池之印刷用網版2～3％。而雷射PI網版的比重進一步提高到9成以上。
倉和2023年營運亮眼，公司擬配發7元現金股利，盈餘發放率約77％。以21日收盤價148元計算，隱含現金殖利率約4.7％。
林經洲表示，2023年第四季因全球太陽能市場供過於求，許多廠商減產、甚至停產，延續第一季市場氣氛比較清淡。不過倉和2024年1、2月合併營收約3.3億元，年增率達31.58％。全球綠能趨勢不變，目前只是處於調整期，而且近期已經看到需求有一點回溫，預期下半年會更好。
林經洲表示，現在市場主流TOPCon是雙面的，因此需求加大，而且TOPCon線要更細，對網版的依賴度更高，雖然印刷次數減少，但是產品單價提高，公司也開發出新的All in one產品，滿足市場需求。
林經洲強調，中國大陸主導了8成太陽能市場，倉和在大陸的市占率大約是25～30％，不過在非中市場幾乎是寡占。太陽能是戰略性能源，現在美國、歐洲、俄羅斯、甚至東南亞國家都投入電池、模組廠設置，避免被中國控制，各國裝置量會持續增加，海外市場新設產能需求擴增。在太陽能技術提升，以及各國擴產帶動之下，預期2024年營收、毛利率可望持續成長。
(多多留言~~~ 追蹤各版會有秘密觀察標的喔!!)
(多多留言~~~ 追蹤各版會有秘密觀察標的喔!!)",stock,66,markdoctorstock,M,馬克
272,Dcard,https://www.dcard.tw/f/stock/p/255066104,2024-03-24 12:25:59,#請益 申購ETF好用的券商APP（或數位操作體驗好的）,"大家好
因為剛出社會工作薪轉戶在中信
在行員推薦下也開了他們家的證券戶

但用他們APP的時候
發現很容易漏掉通知（到價提示有時候不會出來、系統發通知點進去常常看不到等）
再加上之前申購00939時
系統操作很謎
申購成功也不通知我
還要自己找營業員問

最近起心動念想換個操作上體驗比較好的券商
因此想請教大家
能不能推薦滿足以下幾點的券商&APP:
1. APP操作直覺簡單，跟三竹一樣可以方便看分點跟籌碼
2. 申購ETF可以在APP上完成，而且扣款、申購成功/失敗會通知（APP推播或簡訊都可以）
3. 系統通知不要太常有Bug（而且在正常時間推播就好拜託）

再請大家幫忙推薦🙏🏻謝謝",stock,5,,F,國立臺灣師範大學
273,Dcard,https://www.dcard.tw/f/stock/p/255066248,2024-03-24 12:41:52,#請益 00941＆00830,大家看好這兩檔ETF嗎？未來上漲機會高嗎？值不值得投資作價差啊！,stock,15,nyyankee,M,NYYLG
274,Dcard,https://www.dcard.tw/f/stock/p/255067503,2024-03-24 14:36:38,#分享 322盤後分享/明天幹啥,"
今日
-16

最近都做得蠻差的,集中在啦高的族群,然後只有重電跟散熱會啦高,但他們有特別強XD
導致最近的收益不太好,雖然指數一直上漲,但其實可以發現很多族群是下跌的
像IP ,神盾, 但直接下跌得真的很難去捕捉
要想一想修改操作方式了
-
明天看 軍工 電機 散熱 
-
問題歡迎喔,也可以追IG偷偷問",stock,4,wloo617403,M,85克
275,Dcard,https://www.dcard.tw/f/stock/p/255067496,2024-03-24 14:35:42,#標的 有買00940的近來,,stock,11,uzi68,M,大灰狼
276,Dcard,https://www.dcard.tw/f/stock/p/255045395,2024-03-22 06:01:13,#請益 500萬現金 > 高股息&市值型的股票配置,"大家好，因預計2年後買房，試算下來每月房貸約4萬左右
目前有現金500萬＋每年約可存50萬

1、
預計500萬 ALLIN 00919，配息每年約48萬，剛好可以COVER房貸

2、
然後每年的存款50萬，則全部投入006208
大概就是每月4萬的定期定額

想請問這樣的策略ＯＫ嗎？

會這樣配置，是因為如果要繳房貸，沒有現金流還是會有點怕怕的
全部市值型，我會不知道什麼時候找賣點換現金
還希望大家能給一些批評指教，謝謝!",stock,15,yoasobiyoasobi,F,匿名
